"RolloutID","stageMapRef"
"e34cab74-2b30-4c51-bbd5-8ac377521eff","Microsoft.Azure.MetricsRP.Standard.prod/0.0.13"
"efc55e21-b829-4436-8e08-29da57820775","Microsoft.Azure.SDP.Standard/0.0.10"
"440ba239-dc4c-4860-97c4-9b0ccd1b7fb4","Microsoft.Azure.SDP.Standard/0.0.10"
"52cf5462-97e2-4fb1-b172-a309eafced9b","Microsoft.Azure.SDP.Standard/0.0.10"
"1384ab94-3aac-4eef-8aca-5983201d2e2b","Microsoft.Azure.SDP.Standard/0.0.10"
"a9484ed0-5f9c-4fcf-95a9-525827d09278","Microsoft.CCM.RI.Canary/0.0.10"
"77f9580f-3365-474b-b9fe-3789a35f801a","Microsoft.Azure.Medeina.Autotagger.SM/0.0.1"
"3b0633cd-6e0c-49ad-92df-c35c972fd017","MsgEnginePublicStageMap/1"
"22656d66-c2e6-4f35-8831-1e9c65601c06","Microsoft.Azure.Datalabs.Production/1.0.0.7"
"14c1ffda-f332-473b-96dc-5ecd21290363","Microsoft.Azure.SDP.Standard/0.0.10"
"0512284d-7eba-499c-ad18-70d415172779","Microsoft.Azure.SDP.Standard/0.0.10"
"c2986bf7-3937-4c73-aa6a-e9dfba7d426e","Microsoft.Azure.SDP.Standard/0.0.10"
"91452d6b-cd37-406b-8148-2323d5a8c4dd","Microsoft.Azure.SDP.Standard/0.0.10"
"4650d81d-0c8f-4f4a-8f63-5fd23ae7e9e4","Microsoft.Azure.SDP.Standard/0.0.9"
"240702f3-980c-425d-80c2-09b51a678c4a","Microsoft.Azure.AzDAVS.SDP.Test/0.0.5"
"dd8a5cbd-278a-44a9-8200-c8c67d13d026","Microsoft.Azure.SDP.Standard/0.0.10"
"62713ae2-73e2-4b19-aec5-335b16298600","Microsoft.Azure.MqttBroker.SDP.Manual/1.0.2"
"8a20f114-691d-4067-aa8e-ff6ea99b2702","Microsoft.Azure.SDP.Standard/0.0.10"
"6f36f2b8-2ec3-43e2-8b61-f96a0dfb4834","RegionAgnosticStageMap/1.1.0"
"f4864846-7c24-4177-b2cf-50fb2036c3c1","Microsoft.Azure.SDP.Standard/0.0.10"
"13c45220-8a8b-422c-a009-70480ebda603","Microsoft.Azure.SDP.Standard/0.0.10"
"9b6ba728-9a94-471c-9872-985923fab538","MsgEnginePublicStageMap/1"
"dbecd892-f073-413e-8ae6-527d2e487311","Microsoft.Mesh.Sessions.Prod.Map/0.0.1"
"cc347ed9-d80b-48bb-a75b-368b0b8f77f2","Microsoft.Azure.SDP.Standard/0.0.10"
"9b76376d-0311-4c75-8c63-259dc2f0a6b9","Microsoft.Azure.SDP.Standard/0.0.9"
"05e81144-f553-43f3-8113-a3ed6f0f0f52","Microsoft.Azure.SDP.Standard/0.0.10"
"964fd88d-7b69-4334-bce6-33fdc38bcd4c","Microsoft.Azure.SDP.Standard/0.0.10"
"81d991f3-e824-4426-9936-98ad90c32fc7","Microsoft.Azure.SDP.Standard/0.0.10"
"25a03de1-b986-408c-ae5f-be6437875a69","Platform.Prod.PPE/1"
"f0a8a1be-11d7-4f61-820c-6f7cd754eef4","Microsoft.Azure.SDP.Standard/0.0.10"
"abd7c1cd-4ac8-4045-bc8d-6c08ae68a854","FeatureService.Dev/0.0.1"
"064de760-f63f-4b45-b1af-701b67e4a212","Microsoft.Azure.SDP.Standard/0.0.10"
"7c8211b8-6088-4954-9a48-47a6299cec9b","Microsoft.Azure.SDP.Standard/0.0.10"
"94540d05-959a-48a8-a2b7-56fcc42f05cf","Microsoft.Azure.AzDAVS.SDP.Test/0.0.1"
"1218ef73-6545-4a84-8420-ff3e875a8599","Microsoft.Azure.SDP.Standard/0.0.10"
"19839a0e-be5c-4681-822c-0bafe9278d3a","Microsoft.Azure.SDP.Standard/0.0.10"
"44eaa094-5bda-417b-ba89-2ca9476367cc","MsgEnginePublicStageMap/1"
"4d79bda3-e6de-4bb5-be58-278ae09d5938","Microsoft.Azure.SDP.Standard/0.0.10"
"02f275b6-1063-49ec-8990-39e8776f7cc2","Microsoft.Azure.SDP.Standard/0.0.10"
"f4ac9a05-c80e-4276-bf40-078e7617d7b7","IotHub.Prod.Map/0.0.9"
"09d90589-4875-4f9b-97f6-0502ed45c6b6","Microsoft.Azure.SDP.Standard/0.0.10"
"b83a27e6-4ff2-475c-9802-a88d451922b8","AskBrainHub-Custom/0.0.2"
"14e4cab9-e4b6-4046-9a3e-0d8efe41a85e","Osi.OfficePods.Prod.Map/0.0.0.0"
"37cf3c84-6ff5-43a8-8e7a-83a33d7bf5f4","Microsoft.Azure.SDP.Standard/0.0.10"
"c2363488-1341-4e71-ac7a-02c38891b623","Microsoft.Azure.SDP.Standard/0.0.10"
"254c3da0-ed05-4441-abc2-272d3fa2ba00","Microsoft.Azure.SDP.Standard/0.0.10"
"2dab7be0-053a-47f1-810c-ba2b0eaaa1dc","Microsoft.Azure.SDP.Standard/0.0.10"
"28890095-06e3-4f1d-93b5-fc8e83acf6d4","Microsoft.Azure.SDP.Standard/0.0.10"
"101a8157-de12-4f56-b02c-73eda0084401","Microsoft.Azure.SDP.Standard/0.0.10"
"8d66cb91-3c42-4959-bb27-ff112b12e62f","Microsoft.Azure.SDP.Standard/0.0.10"
"3817ce5a-eefb-47c3-8e99-0c2331b80f41","Microsoft.Azure.SDP.Standard/0.0.10"
"683e8c09-5f7a-4d3c-9a5e-dacd05de0791","Microsoft.Azure.SDP.Standard/0.0.10"
"fba5538d-80a2-49c8-834d-d6f5c2c0d362","Microsoft.Azure.SDP.Standard/0.0.10"
"b336c36e-647c-4897-995a-d830eb5b5737","Microsoft.Azure.SDP.Standard/0.0.9"
"06b12b57-8e04-4e39-8a5a-be95bf53058f","DefaultStageMapAllRegions/1.0.0"
"6315bffb-3cfd-4c7d-adbf-e0a4e8e5c16c","Microsoft.Azure.SDP.Standard/0.0.10"
"64caa826-440d-4811-aac5-489172db5482","Microsoft.Azure.SDP.Standard/0.0.10"
"586d988d-44b0-41be-b88b-b3993dfe5605","IotHub.Prod.Syn.Map/0.0.2"
"5dbbcf0d-2686-4f20-aa9c-cc99b635e45d","Microsoft.Azure.BMIRP.SDP.Prod/0.0.4"
"5a15fdec-8377-47c4-8871-d7fc4287d5aa","Microsoft.Azure.SDP.Standard/0.0.10"
"438b2120-761c-4e1e-8178-7670f6de1da1","Microsoft.Azure.SDP.Standard/0.0.10"
"5235d612-6f85-4f60-a9a1-92afaec5480f","Microsoft.Azure.PublicWindowsVMSS/0.0.10"
"e686cdbf-7bc2-4af0-8c92-07ed0f0b2419","Microsoft.Azure.SDP.Standard/0.0.10"
"3529a3bf-5b45-4009-be04-46407d643a00","Microsoft.Azure.AppConfiguration/1.3.0"
"ff8aa685-fea9-4a0c-8843-14cca2a00f7b","Microsoft.Azure.SDP.Standard/0.0.10"
"7e4f0327-4e4e-4124-9917-6e6042191d53","Microsoft.Azure.SDP.Standard/0.0.10"
"9795ad6f-4271-45a0-95dc-fe62f2181412","Microsoft.Azure.SDP.Standard/0.0.9"
"bc66d349-cb6f-43d6-b0b9-d608d8568845","Microsoft.Azure.SDP.Standard/0.0.10"
"cbdeae8d-bb27-4007-9c96-f45339a95f49","MsgEnginePublicStageMap/1"
"b3cf4670-275b-4dfb-8621-4463311dba25","Microsoft.Azure.SDP.Standard/0.0.10"
"fd14261d-5754-443d-ab75-9d14e9fa1708","Microsoft.Azure.SDP.Standard/0.0.10"
"67bbb235-ed5b-4052-91c9-5b692ba70f34","Microsoft.Azure.SDP.Standard/0.0.10"
"18c4c41c-6659-47a9-a1e1-193c8e9819a1","Microsoft.Azure.SDP.Standard/0.0.9"
"65c95381-a02d-4303-bcf7-e35d678cc9d2","Microsoft.Azure.SDP.Standard/0.0.10"
"61d6cb23-4027-49b3-809c-29ea5707d44d","Microsoft.Azure.SDP.Standard/0.0.9"
"7dd2d8a4-7dc5-4597-8590-0838859b1e53","Microsoft.CCM.RI.Aircapi/0.0.10"
"b5f5a982-2580-4a3c-adf1-8ed4701e8107","Microsoft.Mesh.Sessions.Int.Map/0.0.1"
"9a13e349-51e9-44b6-b2db-8b546d8d56cf","Microsoft.Azure.SDP.Standard/0.0.10"
"18e93bce-9aad-4224-b610-b5225ed46c3c","Microsoft.Azure.SDP.Standard/0.0.10"
"97e3afe4-d01c-483f-84e5-3586111f3b27","Microsoft.Azure.SDP.Standard/0.0.10"
"358f1261-4810-4f7e-b59e-50b9d4f26df9","Microsoft.Azure.SDP.Standard/0.0.10"
"3ac6de70-236e-4abe-91c1-980f1c8b01ac","ARM Public ECSEV2Orchestration/1.0.0.0"
"2716b3ef-b838-4590-a910-b9ccb2268029","Microsoft.Azure.SDP.Standard/0.0.10"
"65eacb15-70d8-451a-a4db-cfeb0de94a87","Microsoft.Azure.SDP.Standard/0.0.10"
"25a2f8ca-8c6c-4eec-b792-4c1413d14ac0","Microsoft.Azure.SDP.Standard/0.0.10"
"045362a5-dca5-44be-9e47-6b572ea6b6e8","Microsoft.Commerce.PFES/0.0.30"
"7745f00e-00cf-4d7b-9715-08f49995b295","Microsoft.Mesh.Profile.Prod.Map/0.0.1"
"f2386788-b4dc-4ad6-a1a4-fef77951a0ad","Microsoft.Azure.SDP.Standard/0.0.10"
"5d19a37d-16ac-4df3-8659-f45707c5185e","Microsoft.Azure.SDP.Standard/0.0.10"
"7263916c-f9d8-4ee2-b8bd-7f0cbf4f4988","Microsoft.Azure.SDP.Standard/0.0.10"
"1615964d-784f-49fd-9eeb-da1add30a757","Microsoft.Azure.SDP.Standard/0.0.10"
"e043db26-b546-4cfd-8259-0e10de169cfa","Microsoft.Azure.SDP.Standard/0.0.10"
"a6b5b03c-7557-46d9-845c-8e95dc3dbd0f","Microsoft.Azure.SDP.Standard/0.0.10"
"9589cda0-9706-4cb0-bf4d-b564c5fb552d","Microsoft.Azure.SDP.Standard/0.0.10"
"dbabeb92-8cda-4140-bdf2-7245b9ae6f92","Microsoft.Azure.SDP.Standard/0.0.10"
"dd072ae6-4f62-4388-9b26-6e6447713276","Microsoft.Azure.SDP.Standard/0.0.10"
"390d28c6-6332-42dc-aeb3-29cb96ab64c2","stageMapRings/v1"
"d1f193fc-ddd1-4009-8d5c-3e5711ff5a75","Microsoft.Azure.SDP.Standard/0.0.10"
"4c25fabf-5fb4-4d64-b53a-b65ed31c5609","Microsoft.Azure.SDP.Standard/0.0.10"
"a1bec210-84c2-4e82-99e2-69794276dc1a","Microsoft.Azure.SDP.Standard/0.0.10"
"dca82aa7-4103-4926-a935-4e0fc50cb2dc","Microsoft.Azure.SDP.Standard/0.0.10"
"9a69aa83-32ee-4263-aab3-9af0049e1278","Microsoft.Azure.SDP.Standard/0.0.10"
"092fef50-093f-4819-a054-b093e9e8e6ca","Microsoft.Azure.SDP.Standard/0.0.10"
"a265b971-f8a7-40a3-9c3d-c0764a26c86c","Microsoft.Azure.SDP.Standard/0.0.10"
"72fe6424-8822-47f4-b933-5672bf481271","Microsoft.Azure.SDP.Standard/0.0.10"
"9cadda2b-3766-4bc4-97c0-35acd09eec2b","Microsoft.Azure.SDP.Standard/0.0.10"
"0f181196-44c1-45e8-abfb-10c9bd55c9ce","Microsoft.Azure.SDP.Standard/0.0.10"
"ae140af9-8a3c-4f80-96ca-6ee6573acfff","Microsoft.Azure.SDP.Standard/0.0.10"
"0e44af8d-942b-4e42-b6fb-2d95a860e66d","Microsoft.Azure.SDP.Standard/0.0.10"
"b28b01ce-5b69-498a-8a9a-85a468e4bddd","Microsoft.Azure.SDP.Standard/0.0.10"
"3775aeb4-bbf0-4138-86d1-24d62593c312","Microsoft.Azure.SDP.Standard/0.0.10"
"5848a110-7526-4dcd-86c0-4421626ef473","Microsoft.Security.SonarDaaS.AwbSM/0.0.1"
"08a25c24-e70a-48b8-b0e6-35f8b5490680","Microsoft.Azure.SDP.Standard/0.0.10"
"c535dba3-a691-451f-bc4b-87da549cdbd5","Microsoft.Azure.SDP.Standard/0.0.10"
"f6424ab0-2ab6-44f6-a19d-f8d6697ccad3","Microsoft.Azure.SDP.Standard/0.0.10"
"29f89bd7-9911-46a2-9b01-ce568dbce784","Microsoft.Azure.SDP.Standard/0.0.10"
"61082294-caec-4823-9940-a6cee896b7a3","Microsoft.Azure.SDP.Standard/0.0.10"
"778e0478-25ea-44fd-828c-c7d920f6175d","Microsoft.Azure.SDP.Standard/0.0.9"
"65e9800f-04e0-46cf-ba26-f75db200a978","Microsoft.Azure.SDP.Standard/0.0.10"
"171d10b7-8af9-4a48-9e2f-4e6c7ade31f4","Microsoft.Azure.SDP.Standard/0.0.10"
"0ae97869-a714-434c-acde-e4ec500a2c30","Microsoft.Azure.SDP.Standard/0.0.10"
"45a21e27-93d1-4bb1-8865-199416a280b2","Microsoft.Azure.SDP.Standard/0.0.10"
"7d459683-d1ef-4403-b3aa-6799000ebefc","Microsoft.Azure.SDP.Standard/0.0.10"
"309d4804-3f8a-4fd3-8f88-2507b2e99603","Microsoft.Azure.SDP.Standard/0.0.10"
"70c249fb-9b87-431b-b497-9778812ce8db","Microsoft.Azure.SDP.Standard/0.0.10"
"1d6928f7-1487-4033-8d6b-39691e0974a7","Microsoft.Azure.SDP.Standard/0.0.10"
"1cae7f56-a895-4862-b992-c8d44829f459","Microsoft.Azure.AzDAVS.SDP.Prod/0.0.20"
"d50d2b4c-fd89-4646-95a6-4615791801e8","Microsoft.Azure.SDP.Standard/0.0.10"
"34607798-0f33-4099-bcf3-baf81a22a093","Microsoft.Azure.SDP.Standard/0.0.10"
"3848aae5-ac3a-44c1-bf2c-f46f479e360c","Microsoft.Azure.SDP.Standard/0.0.10"
"569a218e-b78a-4e73-b243-406861e26fd4","PSGStampStagesInTest/0.0.2"
"5a54386b-a6bf-4622-b877-95a657bc0541","Microsoft.Azure.SDP.Standard/0.0.10"
"a6d2f560-d24c-4a4b-a89a-a0af04c84a69","Microsoft.Azure.SDP.Standard/0.0.10"
"15afc692-ca3e-4760-af55-a34ae46be995","Microsoft.Azure.SDP.Standard/0.0.10"
"e6b5af97-57d7-4603-a549-a35855e373ac","Microsoft.Azure.SDP.Standard/0.0.9"
"18fcd9f3-0cf1-4652-a5bb-4b6825a95590","Microsoft.Azure.SDP.Standard/0.0.10"
"fd5b8227-cf9b-4d49-945b-df288002058a","cip-Test-Deployment/1.2"
"8f83d7ea-e32a-4622-890c-f76c9e1d4795","Microsoft.Azure.SDP.Standard/0.0.10"
"c3084652-0781-4414-ac8e-11bebfceb00d","Microsoft.Azure.SDP.Standard/0.0.10"
"a9d79bea-4b0e-40fd-a89d-dd49968192bc","Platform.Prod/1"
"60fbef8a-3c76-475f-8b71-38b9e06a8d5a","Microsoft.Azure.SDP.Standard/0.0.10"
"988ffc34-f250-4017-98b0-275c8cb5ca77","Microsoft.Azure.SDP.Standard/0.0.10"
"52270a34-c6c7-4d71-8895-b73643c29de6","Microsoft.Azure.SDP.Standard/0.0.10"
"450b9cfc-e566-40cd-a613-5152c995230d","Microsoft.Azure.SDP.Standard/0.0.10"
"81e3e24a-c2f9-48e3-8c5f-cafeef285090","Microsoft.Azure.Datalabs.Production/1.0.0.7"
"483f73f9-cd1f-4c37-b0dc-209dadefed8f","Microsoft.Azure.SDP.Standard/0.0.10"
"02048451-1b4f-4fe9-8f3d-e5e6d129307f","Microsoft.Mesh.Sessions.Prod.Map/0.0.1"
"e6b9c2a4-b203-46f2-9cc9-81ff274fef37","Microsoft.Azure.SDP.Standard/0.0.10"
"08cec14d-9e3b-4a47-bc7c-401551befc2a","Microsoft.Azure.SDP.Standard/0.0.9"
"eb27da02-5369-427a-b433-c49db6238076","Microsoft.Azure.SDP.Standard/0.0.10"
"f3f7f3c5-8e8b-4097-9ed2-2eeeb91345f4","Microsoft.Mesh.Profile.Prod.Map/0.0.1"
"ae4fda34-5a71-4fc8-8ee7-aba3b2986a97","Microsoft.Azure.SDP.Standard/0.0.10"
"7629ec5f-de1e-419f-b134-83bcbb28057d","Microsoft.CCM.RI.Canary/0.0.10"
"9fb575b2-fad6-42b5-9054-470c70cfab7b","Microsoft.Azure.SDP.Standard/0.0.10"
"991f3f55-02ff-40bd-9096-f53033758329","Microsoft.Azure.SDP.Standard/0.0.10"
"ff0d21d5-5f10-43fe-82d7-066d2cc51e75","Microsoft.Azure.AzDAVS.SDP.Test/0.0.5"
"03d4d90d-e635-44db-b190-e7505831d3b6","Microsoft.Azure.SDP.Standard/0.0.10"
"d310c542-77cd-450e-a7c2-30f32f99cf16","Microsoft.Azure.SDP.Standard/0.0.10"
"d63e430e-d7a8-402b-bb0f-3abb23bdb3a8","Hdai.UserRP.SDP.Standard/0.0.10"
"699276d5-08a5-4c7c-8424-b1d930836b13","Microsoft.Azure.SDP.Standard/0.0.10"
"a9cdcb52-18b1-4f9c-8882-63c47719fbe2","Microsoft.Azure.SDP.Standard/0.0.10"
"0e758375-d11e-4047-b2a9-b9bb001774be","MsgEnginePublicStageMap/1"
"2a97cff1-ab7e-4c97-a6a1-b3c8f61b2c87","Microsoft.Azure.SDP.Standard/0.0.10"
"e036eb36-c6b4-4d6b-96f8-1bdf4f3ae140","Microsoft.Azure.SDP.Standard/0.0.10"
"b8664121-8971-4d60-acbb-aedcfceef7a0","Microsoft.Azure.AzDAVS.SDP.Test/0.0.5"
"a0f9233f-aa98-4ec5-abca-a1ab6e268f66","Microsoft.Azure.SDP.Standard/0.0.10"
"68eea286-b282-4f43-a369-8b6a38528e11","RegionAgnosticStageMap/1.1.0"
"8b1524ae-59e2-4020-bac2-aa4c2f81e747","AIOpsExperiences-modules-StageMap/1.0.0"
"d612168c-fb1e-4329-9baf-aef36f57dab2","Microsoft.Azure.SDP.Standard/0.0.10"
"c5bc5d42-772b-4150-83a2-7c42cf319c40","Microsoft.Azure.SDP.Standard/0.0.10"
"4a45fa60-3c6b-405a-b9b5-338e17643502","Microsoft.Azure.Medeina.Api.StageMap/0.1.7"
"0858f6ae-f4a7-43ea-80d4-0bdf08c8c875","Microsoft.Azure.SDP.Standard/0.0.10"
"4a7b6d4e-d6f2-4825-8252-e8ff6792bae5","Microsoft.Azure.SDP.Standard/0.0.10"
"df6ab42b-955b-440f-a652-ce75180f5bba","Microsoft.Azure.SDP.Standard/0.0.10"
"184e4350-e2f3-496c-9901-38e6c56aac86","Microsoft.Azure.SDP.Standard/0.0.10"
"faf39456-b0fa-4fad-af12-36bba855f7a9","Microsoft.Azure.SDP.Standard/0.0.10"
"9fa84f7f-2ecc-4fd8-930a-085bbf8bd56f","Microsoft.Azure.SDP.Standard/0.0.10"
"7f199fd6-151d-4dd0-a5be-71328213ab8e","Microsoft.Azure.SDP.Standard/0.0.9"
"9b8e129e-6a7b-4fd1-870d-292de81a1994","Microsoft.Azure.SDP.Standard/0.0.9"
"f3f3d908-2d7a-459a-9d92-b2cbd9cb86f7","Microsoft.Azure.SDP.Standard/0.0.10"
"589d73b9-3301-4e43-8030-321f30c9584c","Microsoft.Azure.SDP.Standard/0.0.10"
"9cc15087-b03d-43d7-90ee-cb293eaac2bc","Microsoft.Azure.SDP.Standard/0.0.10"
"f5de4697-9d70-4a26-b587-07f81c2187bf","Microsoft.Azure.SDP.Standard/0.0.10"
"b3b6eb2c-5acc-4c09-ac5a-2cd516aa2382","Microsoft.Azure.SDP.Standard/0.0.10"
"113115fb-0a77-49d8-88e8-5a9ed1ca57a0","Microsoft.Azure.SDP.Standard/0.0.10"
"c8e48dd5-2541-49c5-b5d3-bf68e3d9f4c1","Microsoft.Azure.SDP.Standard/0.0.10"
"4db6618b-0980-4bca-ab18-50ee0271030b","Microsoft.Azure.SDP.Standard/0.0.10"
"dba186ac-2876-4eeb-8c34-18b83b078079","Microsoft.Azure.SDP.Standard/0.0.10"
"67e429b8-72a5-4ba9-a7f6-913f97888aab","Microsoft.Azure.SDP.Standard/0.0.10"
"20ec929f-283d-4b45-ba33-57296eafd929","Microsoft.Azure.SDP.Standard/0.0.10"
"ec2dbbbe-1ab2-4eda-9c4f-b02e799936a8","Microsoft.Azure.SDP.Standard/0.0.10"
"9b33a74b-0835-4483-a92b-528f88cf57ad","Microsoft.Azure.SDP.Standard/0.0.10"
"f38f7b30-c73c-47b5-972b-b75cedf28aca","Microsoft.Azure.SDP.Standard/0.0.9"
"481647a3-4ea9-43a0-a3b9-3aad71c480b1","Microsoft.Azure.SDP.Standard/0.0.10"
"952b63e1-8585-4a49-9a16-9463edfec483","Microsoft.Azure.SDP.Standard/0.0.9"
"dc1b7770-0fdb-48cd-aff4-e01e83838c13","Microsoft.Azure.Medeina.Autotagger.SM/0.0.1"
"2a76dc82-8982-4f59-a031-b9cbf12ea08b","Microsoft.Azure.SDP.Standard/0.0.10"
"e4698bda-d07b-4299-a921-11649b20bda2","Microsoft.Azure.SDP.Standard/0.0.10"
"067a1820-30d1-49e7-983e-7b2b68a1cf9a","Microsoft.Mesh.Sessions.Int.Map/0.0.1"
"5173fab7-c718-4972-9e5c-f234472b332d","Microsoft.Azure.SDP.Standard/0.0.10"
"baaad631-8b22-4a1f-8fa6-7b2e1fb4976e","Microsoft.Azure.SDP.Standard/0.0.10"
"e67f93eb-77c6-408b-a0a1-410f2892995b","Microsoft.Azure.SDP.Standard/0.0.10"
"e8361346-a168-4cf1-8f38-651405ed497e","Microsoft.Azure.SDP.Standard/0.0.10"
"69719988-667c-4862-81bf-47d2d9b02db0","Microsoft.Azure.SDP.Standard/0.0.10"
"4ed2b431-8f61-405b-b922-54f86f24b260","Microsoft.Azure.SDP.Standard/0.0.10"
"0ba114ff-40ed-4e8d-924e-f1ed8663adb1","Microsoft.Azure.SDP.Standard/0.0.10"
"b7fd6ee7-0318-4720-827c-daa7ddd5837f","Microsoft.Azure.SDP.Standard/0.0.10"
"f2bbc2f2-eee2-43c7-af3c-7dca4170c889","Microsoft.Azure.Lockbox.SDP.Prod/0.0.20"
"eb1efbe9-77a4-40ed-bfc0-cb9c6703b4d0","Microsoft.Azure.SDP.Standard/0.0.9"
"4aa112c0-08df-47f3-b12a-7666b801b00d","Microsoft.Azure.SDP.Standard/0.0.10"
"6fe1216b-fb43-4ca7-8784-da472fce02b1","Microsoft.Azure.SDP.Standard/0.0.10"
"a6a0ccf7-071b-49bc-b321-222d366bc250","Microsoft.Azure.ManagedHSM.Prod.SDP/0.0.3"
"32ad56e0-c05d-41a5-9dc6-1ccd40343664","Microsoft.Azure.SDP.Standard/0.0.10"
"8a31cc0b-6dce-468e-a3f4-997712ce35bd","Platform.Dev/1"
"77679beb-87ad-4943-b6f1-1cfa5a060bb3","Microsoft.Azure.SDP.Standard/0.0.10"
"916c5c27-46d9-4254-8fb1-cfe3be9b9576","Microsoft.Azure.SDP.Standard/0.0.10"
"5f43af9f-83be-45f7-acfa-37d3d1d8291a","Microsoft.Azure.SDP.Standard/0.0.9"
"c950b6f5-ab9b-4b8c-ba79-757791a6c82f","Microsoft.Azure.SDP.Standard/0.0.10"
"fec38813-eadf-4214-99c8-e536200eda16","Platform.Prod/1"
"61c77cc8-4ae9-4011-90e4-414f584109ca","Microsoft.Azure.CosmosDB.Prod.SDP/6.0.0.0"
"e0ec166e-319a-410e-b827-950da53f5541","RegionAgnosticStageMap/1.1.0"
"3422ae7e-0db4-48d7-8019-ecbce9e7252c","Microsoft.Azure.SDP.Standard/0.0.10"
"14f149ba-ef5c-4ef4-af91-797241a5486c","wcs-Test-Deployment/0.2"
"b805cd52-5663-4b06-b298-782d332397a7","Microsoft.Azure.SDP.Standard/0.0.10"
"82c12eb0-644e-4912-8f41-0e6f0efbe39d","Microsoft.Azure.SDP.Standard/0.0.10"
"d844fb4f-1e94-4383-940a-8f6e12c766e1","Microsoft.Azure.CosmosDB.Prod.SDP/6.0.0.0"
"ea653752-259f-48fc-9af1-ad7352309838","Microsoft.Azure.SDP.Standard/0.0.10"
"00e2f7a8-96fd-4b79-a92b-eb63cdf89577","Microsoft.Azure.SDP.Standard/0.0.10"
"6ad46ed2-ec01-49f8-b41f-c531a43a2ec4","Microsoft.Azure.SDP.Standard/0.0.10"
"3bb1fa00-e5aa-474f-8434-9ad22e6e38b2","Microsoft.Azure.SDP.Standard/0.0.10"
"a9aeb831-93eb-4466-9da6-11c950916bca","Microsoft.Azure.CCM.AXP.Prod/0.0.1"
"9bc50873-82ee-4a76-8018-8555b8d7ede7","Microsoft.Azure.SDP.Standard/0.0.9"
"eaab0262-6a89-435e-ba39-4971d9cb0924","Microsoft.Azure.SDP.Standard/0.0.10"
"3ebc91b5-3f54-4452-a1a2-8d9171e4ed63","Microsoft.Azure.SDP.Standard/0.0.10"
"58b081e9-8261-4d13-ac16-77232ad2f6cc","Microsoft.Azure.CosmosDB.Prod.SDP/6.0.0.0"
"947a1379-3c7e-4eb9-aa0e-8f8c99d4d2de","Microsoft.Azure.SDP.Standard/0.0.10"
"5e70e7fe-41d8-49fd-a9ad-9d30ff2dbbdf","Microsoft.Azure.SDP.Standard/0.0.10"
"3005915d-181e-4c52-a148-331002881522","Microsoft.Azure.SDP.Standard/0.0.10"
"4ddcbac4-08ab-4d8e-b2ea-f822e16bc436","Microsoft.Azure.SDP.Standard/0.0.10"
"81fa1bee-15b7-4cac-b4eb-0f3eb17dd13a","Microsoft.Azure.SDP.Standard/0.0.10"
"2448667b-5c9a-4a44-83cb-2f59196d8dc6","Microsoft.Azure.SDP.Standard/0.0.10"
"65878980-37d8-458b-89a0-7ba0b5f7b486","Microsoft.Azure.SDP.Standard/0.0.10"
"78535835-b85f-4173-a678-c7f9644e8f5f","Microsoft.Azure.SDP.Standard/0.0.10"
"f3d42d57-0bcb-466a-8e2d-f2d6565413fe","Microsoft.Azure.SDP.Standard/0.0.10"
"10ad1cef-c77e-4f10-94c1-6285e7d3b5b4","MEM.Estimator.UI.StageMap.UAT/0.0.10"
"509a18d3-2da1-4c15-9204-55bb58848221","Microsoft.Azure.SDP.Standard/0.0.9"
"89f7472a-5dcb-4cf9-8ce4-ce4b56a07a22","Microsoft.Azure.Websites.Build/0.0.10"
"d72817c7-7781-4dc8-9357-0696246ebb47","Microsoft.Security.SonarDaaS.StandardSM/0.0.1"
"51971be2-3f91-472d-8c62-a51ededf8e4e","Microsoft.Azure.SDP.Standard/0.0.10"
"d192d5d2-d83e-49d4-bd06-d99df3930d01","Microsoft.Azure.SDP.Standard/0.0.10"
"38ee6bd7-531a-4c24-9b3b-00e9b2ab1f78","AlertsRP.RegionalRP.SDP.Standard/0.0.3"
"0a058c74-6c33-4b82-8048-9fbc3cbe91f2","Microsoft.Azure.SDP.Standard/0.0.10"
"31c38425-2370-4797-a2ea-0fdc0bcbb7c5","Microsoft.Azure.SDP.Standard/0.0.9"
"db5b741c-0739-4740-85e2-668077cb0fa2","Microsoft.Azure.SDP.Standard/0.0.10"
"9465d8ff-28b4-423c-9c7d-e51a2bd3f773","Microsoft.Azure.SDP.Standard/0.0.10"
"1ffa67fe-f576-4a71-a032-35abcf1c7e44","Microsoft.Azure.SDP.Standard/0.0.10"
"5cb374c7-2521-4941-ab20-d0d9ef5ee2c1","Microsoft.Azure.SDP.Standard/0.0.10"
"609947b8-6cdc-4439-9bf2-9e7336dc2021","Microsoft.Azure.SDP.Standard/0.0.10"
"1df501fe-9320-464c-853f-a065adf139f0","Microsoft.Azure.SDP.Standard/0.0.10"
"50fc3b81-4316-4751-87ec-d7c00276c285","Microsoft.Azure.ACR.Registry.Prod.SDP/0.0.2"
"84b201cf-7574-4b57-95d3-684289b6bd59","Microsoft.Azure.SDP.Standard/0.0.10"
"e182ed75-4150-4588-80ef-4155a9a80db0","AIOpsExperiences-ProxApi-StageMap/1.0.0"
"f89992fd-2c27-436d-8f8e-dfae5dc28861","Microsoft.Azure.SDP.Standard/0.0.9"
"3c499290-e94d-4db0-9ab8-3ec5f7df2a52","Platform.Prod/1"
