"VirtualEnvironment","isSDPEnforced"
"adsscpevents2-prod-chie01","false"
"piq-prod-chie01","false"
"spatialplatform-ppe-dub01","false"
"o365adnamprd04by5-prod-by01p","false"
"o365adnamp101a001mwh-prod-mw1p","false"
"o365fenamp102mwh-prod-mw1p","false"
"o365adnamp114a001mwh-prod-mw1p","false"
"asgardvbsuswest21009-test-mw1p","false"
"o365beeapnamprd21mwh01haas-ppe-mw1p","false"
"o365adnampr09a008mwh-prod-mw1p","false"
"o365adnampr09a004mwh-prod-mw1p","false"
"o365adnamp159mwh-prod-mw1p","false"
"clouddnsunallocated-prod-chi01p","false"
"nucleus-prod-chi01p","false"
"hipptanamncus3-prod-chi01p","false"
"hiphisgeneralnamncus3-prod-chi01p","false"
"pdpprodncutestslicepe002-prod-chi01p","false"
"o365beeapnamprd21sn601m365coral-ppe-sn3p","false"
"estsscuslz2fd117001-prod-sn3p","false"
"cw1prdapp21-aznodes-prod-cw2p","false"
"cw1prdstr13-aznodes-prod-cw2p","false"
"afsenterprisesc-prod-cw2p","false"
"cosmos12-prod-cy2b","false"
"o365nam136todo-prod-dm3p","false"
"o365nam19tee-prod-dm3p","false"
"o365nam130insights-prod-dm3p","false"
"o365nam102ip-prod-dm3p","false"
"o365nam108outlook-prod-dm3p","false"
"dz6prdstr02-aznodes-prod-dm3p","false"
"o365nam114onedrive-prod-dm3p","false"
"o365nam114owa-prod-dm3p","false"
"o365nam16tba1-prod-dm3p","false"
"o365nam18haas-prod-dm3p","false"
"dz6prdstr01-aznodes-prod-dm3p","false"
"o365nam11owa-prod-dm3p","false"
"cw1prdstr10-aznodes-prod-cw2p","false"
"cw1prdstr07-aznodes-prod-cw2p","false"
"cwl21prdgpc03-aznodes-prod-cw2p","false"
"cw1prdstr22-aznodes-prod-cw2p","false"
"cwl21prdstr04-aznodes-prod-cw2p","false"
"cw1prdstr16-aznodes-prod-cw2p","false"
"cw1prdstr31-aznodes-prod-cw2p","false"
"pus04prdgpc04-aznodes-prod-ps1p","false"
"denisgor-dev-cy2test01","false"
"ironmanqualmove16-test-cy2test01","false"
"tanujagarwal-test-cy2test01","false"
"ironmanqualmove50-test-cy2test01","false"
"sargammonga-test-cy2test01","false"
"dpm2-test-cy2test01","false"
"pfzonalscaletestnns6nn2-test-cy2test01","false"
"saspubkrslr1lz2fd061001-prod-ps1p","false"
"network-prod-syd01p","false"
"o365apc06bingatwork-prod-sin02p","false"
"o365apc06fastv2-prod-sin02p","false"
"o365apc06connectors-prod-sin02p","false"
"rdspubseaslr1az2fd038001-prod-sin02p","false"
"msftrrdns1-prod-sin02p","false"
"privatednscrossregion-prod-sin02p","false"
"saspubseaslr1az2fd085001-prod-sin02p","false"
"o365apc153onedrive-prod-sin02p","false"
"saspubseaslr1az2fd064001-prod-sin02p","false"
"saspubseaslr2az2fd100001-prod-sin02p","false"
"edge-prod-sin06r9za","false"
"sg2prdstp10-aznodes-prod-sin02p","false"
"sin06prdgpz04-aznodes-prod-sin02p","false"
"sg2prdstr20-aznodes-prod-sin02p","false"
"o365apc02eba1-prod-sin02p","false"
"o365apc06m365coral-prod-sin02p","false"
"ndrt-dev-cy4","false"
"asg_o365-ipgb2-prod-ve","false"
"rdspubseaslr2az2fd100001-prod-sin02p","false"
"qaseap-prod-sin02p","false"
"sin06prdapp08-aznodes-prod-sin02p","false"
"xboxinstallwhenavailable-prod-mwhe01","false"
"adssiphonv2-prod-mwhe01","false"
"sm-prod-mwhe01","false"
"mttitanck3-prod-mwhe01","false"
"mttitanck5-prod-mwhe01","false"
"webcrawlingfetchereap-prod-mwhe01","false"
"xboxmarketplacecatalogfd-prod-mwhe01","false"
"xboxknowngameslist-prod-mwhe01","false"
"xboxclassicentitlements-prod-mwhe01","false"
"xboxpurchase-ppe-mwhe01","false"
"xboxgamepasshouseholdservice-prod-mwhe01","false"
"yarneapbesteffort5-prod-mwhe01","false"
"ddsci4-test-mwhe01","false"
"xboxuserratings-prod-mwhe01","false"
"xboxflight-prod-mwhe01","false"
"xboxstatsxg-prod-mwhe01","false"
"xboxnotificationinbox-ppe-mwhe01","false"
"xboxminutesplayed-prod-mwhe01","false"
"xboxcompatlive-prod-mwhe01","false"
"xboxxsuppv2-prod-mwhe01","false"
"adssnrselection1apac-prod-mwhe01","false"
"xboxusertitles-prod-mwhe01","false"
"mttitanbyodbe-prod-mwhe01","false"
"mttitanapsatdb-prod-mwhe01","false"
"mtkafkamulti2-prod-mwhe01","false"
"xboxxcert-prod-mwhe01","false"
"xboxgamingcontext-ppe-mwhe01","false"
"indexserverankingexp-prod-mwhe01","false"
"newsinsight-prod-mwhe01","false"
"xboxgamemediacdc-prod-mwhe01","false"
"adssnrselection3apac-prod-mwhe01","false"
"xboxgamertag-prod-mwhe01","false"
"xboxuserstatsrepartitioner-ppe-mwhe01","false"
"dpxdsmspoc-dev-mwhe01","false"
"mttitanpoctest-prod-mwhe01","false"
"saasgen8-dev-mwhe01","false"
"xboxclassicentitlements-ppe-mwhe01","false"
"portalci1-test-mwhe01","false"
"mpdsehingestionpme-int-dsme01","false"
"xboxsavantproxy-prod-dsme01","false"
"xboxrealtimeactivityconnsrv5-prod-dsme01","false"
"xboxsisu-prod-dsme01","false"
"edgevpn02-dev-dsme01","false"
"xboxrealtimeactivityconnsrv3-prod-dsme01","false"
"tazadaily-int-dsme01","false"
"xboxxdevice-prod-dsme01","false"
"xboxtrendingv2-prod-dsme01","false"
"xboxdataplatformconfig-prod-dsme01","false"
"portal-prod-dsme01","false"
"pdoswt-prod-dsme01","false"
"xboximpressions-prod-dsme01","false"
"xboxusersearch-ppe-dsme01","false"
"xboxxlenstestsearch-prod-dsme01","false"
"xboxprs-prod-dsme01","false"
"xboxxsuppv2-prod-dsme01","false"
"xboxtitlestorage-ppe-dsme01","false"
"indexservedlmodelserve-prod-dsme01","false"
"chunkbuilderv2-test-dsme01","false"
"xboxrealtimeactivityconnsrv10-prod-dsme01","false"
"xboxlinks-ppe-dsme01","false"
"webcrawlingeap-int-dsme01","false"
"estsgsecaz2eup2001-prod-gvx02p","false"
"o365adeurpr02a011gv1-prod-gvx02p","false"
"o365adapcpr02a011ty0-prod-tyo02p","false"
"o365adapcpr04a008ty0-prod-tyo02p","false"
"hipappproxyasiaproxyejpn6-prod-tyo02p","false"
"siriusappliancebmunallocated-prod-tyo02p","false"
"azapunallocated-prod-tyo02p","false"
"mwh03prdgpz02-aznodes-prod-mw1p","false"
"mwh03prdgpc03-aznodes-prod-mw1p","false"
"mwh24prdapp12-aznodes-prod-mw1p","false"
"wdg_universalstore-afs-consumer-ve","false"
"ippipeline-ppe-mw1p","false"
"o365nam13outlook-prod-mw1p","false"
"swan01-prod-mw1p","false"
"chi10prdapp10-aznodes-prod-chi02p","false"
"adhsprodshuks-prod-lon02p","false"
"qaseap-prod-lon02p","false"
"azapunallocated-prod-lon02p","false"
"ags-prod-lon02p","false"
"lvl03prdapp47-aznodes-prod-bn01p","false"
"adsde-pegasusrestsvc-ve","false"
"asg_mtp-yarn_int-ve","false"
"air_aicore-ads-scp-ve","false"
"xbox-xlensxreflect-ve","false"
"mediaservices-overrides-prod-ve","false"
"mediaservices-cloudcollection-prod-ve","false"
"autopilot-ravitan-test2-ve","false"
"wdp-dynamiccrawldci-eapint-ve","false"
"xpert-sqextension-preview-ve","false"
"cosmos-resourcemanagement-ve","false"
"adsbi-adsmzazsc-prod-bnze01-agoraaggs-ve","false"
"aether-backend-prod-ve","false"
"aaddsv2mwakahelatestwus-test-mwh01","false"
"indexserve-prodmgmt-ve","false"
"coreux-coreux-experimentationeap-ve","false"
"adsbi-adsmzazsc-prod-bnze01-mzorchestration-ve","false"
"xflow-service-xflow-prod-ve","false"
"adsbi-adssiphonv2-int-bnze01-dri-ve","false"
"serverpool-mwh01","false"
"wdg_xbox-gamemedia-cdc-ve","false"
"xflow-service-xflow-ppe-ve","false"
"adsbi-adsdataazsc-prod-bnze01-subjectareas-ve","false"
"aaddsv2chngangalatestwus-test-mwh01","false"
"xbox-multiplayeractivity-ppe-ve","false"
"ceg_azureidentity-ipc_riskwebapi_dev-ve","false"
"adsbi-adssiphonv2-prod-puse01-eventserver-ve","false"
"bingdataservices-mttitanck2_chie01-linux-ve","false"
"indexserve-prodcaptions-ve","false"
"xbox-xboxcore-prod-ve","false"
"coreux-ceto-test-ve","false"
"asg_bingexplse-primedns-test-ve","false"
"air_bingads-adsclickhouseadvbi-linux-prodmwhe01-ve","false"
"xbox-profile-ve","false"
"bingdataservices-mtttitan_gen7_mount_ssd-ve","false"
"xbox-privatecatalog-ppe-ve","false"
"aaddsv2markwlatestwus-test-mwh01","false"
"trafficshaping-mpdsptrafficshaping-prod-ve","false"
"asg_bingexplse-bingfeedbackv2-prod-ve","false"
"aaddsv2martinlatestwus-test-mwh01","false"
"bingmultimedia-ips-offline-ppe-ve","false"
"bingdataservices-mttitanmsbbe_dube01-linux-ve","false"
"ceg_azurecompute-confidentialcomputing-ve","false"
"indexserve-prodcaptionsapc-ve","false"
"ceg_azureidentity-adhs-dogfood-ve","false"
"xbox-realtimeactivityconnsrv-ve","false"
"adsbi-adssiphonv2-int-dube01-eventserver-ve","false"
"adsbi-adsmzazsc-test-sate01-domino-ve","false"
"indexserve-indexservetest-ve","false"
"xbox-constellation-services-devnet-ve","false"
"bingdataservices-mttitanzk13_bcp-ve","false"
"onedrive-onedrivecloudtest-prod-bn2-ve","false"
"bingdataservices-mttitanedge3p_bcp-ve","false"
"acceptance-test-mwh01","false"
"cosmos-store-ve","false"
"asg_mtp-mttitan_secrets-ve","false"
"ceg_cloudes-genevaagent-ve","false"
"mediaservices-overrides-ppe-ve","false"
"dcpowercapping-test-mwh01","false"
"xbox-xpriv-ve","false"
"cosmos-extentnode-ve","false"
"asg_crawl-crawldev-ve","false"
"xbox-xach-ve","false"
"adsbi-adsdataazsc-test-sate01-tooling-ve","false"
"aaddsv2petermlatestwus-test-mwh01","false"
"aaddsv2stmwongelatestwus-test-mwh01","false"
"aaddsv2janyamulatestwus-test-mwh01","false"
"objectstore-test-ve","false"
"indexserve-prodcacheapc-ve","false"
"ceg_azureidentity-fis-ve","false"
"ceg_azureidentity-ipc_ipcgraph_dev-ve","false"
"ceg_afd-ve_edge_test-ve","false"
"theedge-baymax-prod-ve","false"
"autopilot-autopilotclient-k8s-aplinux-test-ve","false"
"userlocation-locationcollection-prod-ve","false"
"autopilot-pfzonalscalesimcommon-ve-0-ve","false"
"bingmaps-platform_eap-ve","false"
"wdp-incselworkeronly-int-ve","false"
"bingdataservices-mttitanhistogram_prod-ve","false"
"bingdataservices-titanmonitoragent_prod-ve","false"
"coreux-coreuxlinuxmonitoring-ve","false"
"adsbi-adsmzazsc-prod-sate01-cacfr-ve","false"
"adsbi-adsmzazsc-prod-sate01-monetization-ve","false"
"adsbi-adsmzazsc-test-sate01-cfr-ve","false"
"mee-portal-ppe-ve","false"
"adsbi-adsmzazsc-test-sate01-mediation-ve","false"
"bingmultimedia-contentmoderation-prod-ve","false"
"adlunallocated-prod-mwh01","false"
"aaddsv2jumutahilatestwus-test-mwh01","false"
"kst-mkgse-ve","false"
"bingdataservices-mttitanapsat_prod-ve","false"
"xbox-party-ve","false"
"indexserve-weeklyintmgmt-ve","false"
"indexserve-weeklyintmm-ve","false"
"azurenetworking-eap-canary-ve","false"
"adsbi-adsmzazsc-test-sate01-monetization-ve","false"
"aaddsv2raymondlatestwus-test-mwh01","false"
"aaddsv2rohamblatestwus-test-mwh01","false"
"aaddsv2latestwus-test-mwh01","false"
"aaddsv2vaivanovlatestwus-test-mwh01","false"
"asg_mtp-mtzk_prod-ve","false"
"adldecommission-test-syd01p","false"
"saspubauelr1az3fd000test2-prod-syd01p","false"
"estsauelr1az3fd000test1-test-syd01p","false"
"aaddsv2wmucherulatestwus-test-mwh01","false"
"adsbi-adsflexazsc-prod-sate01-reliaos-ve","false"
"adsbi-adsmzazsc-prod-sate01-mzorchestration-ve","false"
"adsbi-adsdataazsc-test-sate01-domino-ve","false"
"adsbi-adsmzazsc-prod-bnze01-publisheraggs-ve","false"
"edge-prod-phx31r4b","false"
"aadsfhybrid2uswus-prod-by01p","false"
"mfasasprdwusphoneapp-prod-by01p","false"
"serverpool-by01p","false"
"byaprdapp20-aznodes-prod-by01p","false"
"by4prdapp28-aznodes-prod-by01p","false"
"cosmos11c-prod-cy2b","false"
"indexservedlmodelserve2-prod-dub02","false"
"adsselectionglobal-prod-dub02","false"
"captionsapc-prod-dub02","false"
"indexserveselection2-prod-dub02","false"
"objectstoremulti-prod-dub02","false"
"adssnrhusky-prod-dub02","false"
"adsps1-prod-dub02","false"
"falconpeeringmonitor-prod-dub02","false"
"onlineimagecleanness-prod-dub02","false"
"adsds-prod-dub02","false"
"o365adnampr18a014ph7-prod-phx02p","false"
"o365fenamp220ph7-prod-phx02p","false"
"o365fenamprd13ph7-prod-phx02p","false"
"saspubwus3az2fd369001-prod-phx02p","false"
"saspubwus3az2fd125001-prod-phx02p","false"
"dpxpubwus3az2fd596001-prod-phx02p","false"
"dpxpubwus3az2fd030001-prod-phx02p","false"
"saspubwus3az2fd022001-prod-phx02p","false"
"o365adnampr13a012ph7-prod-phx02p","false"
"saspubwus3az2fd014001-prod-phx02p","false"
"saspubwus3az2fd355001-prod-phx02p","false"
"netsec-prod-phx02p","false"
"estswus3az2fd080001-prod-phx02p","false"
"dpxpubwus3az2fd090001-prod-phx02p","false"
"storageminisrp-test-phx02p","false"
"dpxpubwus3az2fd014001-prod-phx02p","false"
"dpxpubwus3az2fd007001-prod-phx02p","false"
"dpxpubwus3az2fd044001-prod-phx02p","false"
"eap-canary-phx02p","false"
"odlps004i001-prod-phx02p","false"
"afddecommission-prod-ty1p","false"
"dsts-dev-sn2","false"
"aadlcmwezhou-dev-sn2","false"
"aadlcmramurug-dev-sn2","false"
"aadlcmcojoh-dev-sn2","false"
"wac25-test-sn2","false"
"ustrisk3pmre-prod-sn2","false"
"ustrisk3pprime-prod-sn2","false"
"wac8-test-sn2","false"
"wac7-test-sn2","false"
"xmoneapv2-prodv3-sn2","false"
"idcaznet2-test-sn2","false"
"asimoveventforwarder-sandbox-sn2","false"
"qs10agents-prod-sn2","false"
"acceptance-test-sn2","false"
"aadlcmvibatra-dev-sn2","false"
"ams20prdgpc06-aznodes-prod-ams07p","false"
"ams22prdgpc13-aznodes-prod-ams07p","false"
"ams22prdapp36-aznodes-prod-ams07p","false"
"ams25prdapp64-aznodes-prod-ams07p","false"
"ams25prdapp75-aznodes-prod-ams07p","false"
"am3prdapp34-aznodes-prod-ams07p","false"
"am3prdapp36-aznodes-prod-ams07p","false"
"tpe20prdapp02-aznodes-prod-tpe01p","false"
"adssnrselection1-prod-dub02","false"
"indexserveselectiontail10-prod-dub02","false"
"fra22prdapp15-aznodes-prod-fra02p","false"
"fra25prdapp06-aznodes-prod-fra02p","false"
"ddqpubr3jpetyo1-prod-ty1p","false"
"msiprodkrcsliceb-prod-se1p","false"
"o365adapcp153sl2-prod-se1p","false"
"jitbootstrap-prod-se1p","false"
"o365adapcpr06a002slx-prod-se1p","false"
"swcsazsc-prod-hkge01","false"
"coreux-prod2-hkge01","false"
"mapsdirectionsc4wazsc-prod-hkge01","false"
"adssnrglobal-prod-hkge01","false"
"familyurs-prod-hkge01","false"
"indexserveplatinumindex-prod-hkge01","false"
"satorigraphservea-prod-hkge01","false"
"ipcbulkoperations-dev-bn01","false"
"adsscpevents-prod-bn01","false"
"adhsdogfoodcweusslice001-test-bn01","false"
"mtprimefed-prod-bn01","false"
"scaffoldemea-prod-bn01","false"
"adsaimsnr3-ppe-bn01","false"
"adsps2-prod-bn01","false"
"ritools-prod-bn01","false"
"onlineimagecleanness-prod-bn01","false"
"aether-dev-bn01","false"
"jga20prdapp02-aznodes-prod-jga01p","false"
"tyo20prdapp24-aznodes-prod-tyo02p","false"
"tyo20prdapp11-aznodes-prod-tyo02p","false"
"tyo20prdapp31-aznodes-prod-tyo02p","false"
"tyo20prdapp18-aznodes-prod-tyo02p","false"
"tyo20prdapp35-aznodes-prod-tyo02p","false"
"qci12-sandbox-dm3","false"
"mapsipsazsc-test-dm3","false"
"bingab-prod-dm3","false"
"bmat-prod-dm3","false"
"qci46-sandbox-dm3","false"
"qci01-sandbox-dm3","false"
"eby99prdseg03-aznodes-prod-sjc04p","false"
"by1prdstr03-aznodes-prod-sjc04p","false"
"by1prdsdf01-aznodes-prod-sjc04p","false"
"sjc20prdstr22-aznodes-prod-sjc04p","false"
"rdspubauselr2lz3fd066001-prod-ml1p","false"
"o365adprdmgt01mex-prod-ml1p","false"
"pasprodasemsftproductionpe002-prod-ml1p","false"
"o365feausprd01mex-prod-ml1p","false"
"aadsfxt4auase-prod-ml1p","false"
"dpxpubauselr2lz3fd597001-prod-ml1p","false"
"aadsfxt2auase-prod-ml1p","false"
"recomultiazap-prod-hkge01","false"
"fra23prdstr02-aznodes-prod-fra03p","false"
"serverpool-sn3p","false"
"o365adnampr20a002sn6-prod-sn3p","false"
"sn4prdstr15-aznodes-prod-sn3p","false"
"sn3prdapp19-aznodes-prod-sn3p","false"
"sn4prdapp11-aznodes-prod-sn3p","false"
"estsscuslz1fd000test3-test-sn3p","false"
"sn1prdapp02agg04-aznodes-prod-sn3p","false"
"estssecaz2fd035001-prod-gvx02p","false"
"yto23prdstr02-aznodes-prod-yto02p","false"
"yto23prdapp03-aznodes-prod-yto02p","false"
"o365apc02weve-prod-sin02p","false"
"o365fesgpp274sga-prod-sin02p","false"
"o365apc02connectors-prod-sin02p","false"
"o365apc06griffinb2-prod-sin02p","false"
"o365apc153insights-prod-sin02p","false"
"o365apc04protocols-prod-sin02p","false"
"bnz10prdstr15-aznodes-prod-bnz07p","false"
"lvl08prdstr18-aznodes-prod-bnz07p","false"
"bnz10prdstr17-aznodes-prod-bnz07p","false"
"bnz10prdstr22-aznodes-prod-bnz07p","false"
"lvl08prdstr13-aznodes-prod-bnz07p","false"
"lvl08prdapp25-aznodes-prod-bnz07p","false"
"azapunallocated-prod-sel01p","false"
"co1prdapp01-aznodes-prod-mw1p","false"
"o365adeurp190a005gv1-prod-gvx02p","false"
"saspubwus3az1fd082001-prod-phx01p","false"
"dpxpubwus3az1fd082001-prod-phx01p","false"
"msaeapwus3fd012-prod-phx01p","false"
"tip-test-phx01p","false"
"o365camgt3eapprdmgt01ph001-prod-phx01p","false"
"eap-canary-ch1b","false"
"ritools-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg12-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg28-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg22-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg78-test-ch1b","false"
"adssnr1-prod-ch1b","false"
"adsluxueq2-int-ch1b","false"
"pfzonalscalesimulatorenvggs1gg74-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg60-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg36-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg20-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg75-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg97-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg38-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg73-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg24-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg94-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg74-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg97-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg14-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg5-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg25-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg67-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg29-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg30-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg30-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg50-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg84-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg76-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg40-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg39-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg38-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg73-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg32-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg51-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg96-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg85-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg29-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg77-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg98-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg16-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg36-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg53-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg87-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg90-test-ch1b","false"
"pfzonalscalesimulatorenvggs5gg24-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg75-test-ch1b","false"
"pfzonalscalesimulatorenvggs3gg22-test-ch1b","false"
"pfzonalscalesimulatorenvggs2gg72-test-ch1b","false"
"pfzonalscalesimulatorenvggs1gg11-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg74-test-ch1b","false"
"pfzonalscalesimulatorenvggs4gg9-test-ch1b","false"
"o365benamprd21mwhinsights-ppe-coz01p","false"
"o365benamprd21mwhtodo-ppe-coz01p","false"
"o365benamprd21mwhcortana-ppe-coz01p","false"
"xboxmultiplayeractivity-ppe-mwhe01","false"
"indexserverankingdm-int-mwhe01","false"
"ddsci3-test-mwhe01","false"
"adqp1-int-mwhe01","false"
"xboxpresence2017-ppe-mwhe01","false"
"xboxmpsdhistorystorage-prod-mwhe01","false"
"xboxsocialgraph-prod-mwhe01","false"
"imagecrawlipspartner-prod-mwhe01","false"
"yarneapbesteffort0-prod-mwhe01","false"
"familyinfrap-prod-mwhe01","false"
"mapsplatformfrontend-ppe-mwhe01","false"
"xboxsisucanary-prod-mwhe01","false"
"xboxsocialrecommendation-prod-mwhe01","false"
"indexservedlmodelservedailylarge-int-mwhe01","false"
"mttitanzk7-prod-mwhe01","false"
"idaa-dev-mwhe01","false"
"mttitanck7-prod-mwhe01","false"
"bingxpingeap1-test-mwhe01","false"
"engineeringsystems-prod-mwhe01","false"
"xboxprsphobos-prod-mwhe01","false"
"xboxxpro-prod-mwhe01","false"
"xboxrevocation-prod-mwhe01","false"
"webcrawlingscheduler-dev-mwhe01","false"
"azureunallocated-prod-mil02p","false"
"musicpolicy-prod-bn2","false"
"hemera-prod-bn2","false"
"caboksm02-test-bn2","false"
"autopilot-onedeploytest-2-ve","true"
"o365adlamp152a005ro2-prod-rio01p","false"
"o365adlamp215a002scz-prod-rio01p","false"
"o365adlampr80a008ro2-prod-rio01p","false"
"o365adbrap284a008roa-prod-rio01p","false"
"o365adlampr80a005scy-prod-rio01p","false"
"o365adlamp215a002scy-prod-rio01p","false"
"o365adlampr80a006scz-prod-rio01p","false"
"o365adlampr80a002scy-prod-rio01p","false"
"o365lam152cortana-prod-rio01p","false"
"o365adlamp152a002ro2-prod-rio01p","false"
"o365adlamp152a004sc1-prod-rio01p","false"
"qas-prod-rio01p","false"
"o365adlamp152a006ro1-prod-rio01p","false"
"o365adlamp152a007sc1-prod-rio01p","false"
"o365felamp215ro2-prod-rio01p","false"
"o365felamp152ro2-prod-rio01p","false"
"edge-prod-rio20r9za","false"
"azpolicyengine-prod-rio01p","false"
"recomultiazap-capacity-mwhe01","false"
"tazanews-prod-mwhe01","false"
"mtkafkamulti-int-mwhe01","false"
"xboxparty-ppe-mwhe01","false"
"xboxclubs-prod-mwhe01","false"
"xboxgamepasshouseholdservice-ppe-mwhe01","false"
"xboxdashcontent-ppe-mwhe01","false"
"indexservecaptionsexp1-prod-mwhe01","false"
"xboxusertrust-prod-mwhe01","false"
"xboxgraphql-prod-mwhe01","false"
"xboximpressions-ppe-mwhe01","false"
"xboxuserposts-ppe-mwhe01","false"
"xboxpifd-ppe-mwhe01","false"
"xboxgamepassportal-prod-mwhe01","false"
"xboxactivityfeed-prod-mwhe01","false"
"mttitanzk3-prod-mwhe01","false"
"xboxflightprivacy-prod-mwhe01","false"
"sudheer-test-mwhe01","false"
"adsclickhouseadvbi-ppe-mwhe01","false"
"adsaimsnr1-prod-mwhe01","false"
"mttitanskybe-prod-mwhe01","false"
"swan02-dev-mwhe01","false"
"httpqas-prod-mwhe01","false"
"bingfeedbackv2-prod-mwhe01","false"
"adsutilitiesdmp-prod-mwhe01","false"
"xboxxdevicecanary-prod-mwhe01","false"
"imagecrawlobjectstore2-prod-mwhe01","false"
"xboxmsaintimation-prod-mwhe01","false"
"adssnrranking-int-bn2b","false"
"vanaheimr-prod-bn2b","false"
"mtprimecluster1a-prod-bn2b","false"
"datadrop-test-bn2b","false"
"webdataobjectstorecontainer-prod-bn2b","false"
"hypernet-sandbox-bn2b","false"
"ranking-prod-bn2b","false"
"indexservedlmodelserve2-prod-bn2b","false"
"adslux-prod-bn2b","false"
"indexservedlmodelserve-prod-bn2b","false"
"testironman4-test-bn2b","false"
"adsds-int-bn2b","false"
"adsds-prod-bn2b","false"
"ippfast-prod-bn2b","false"
"recap-int-bn2b","false"
"recap-test-bn2b","false"
"ipp-prod-bn2b","false"
"mmrel-prod-bn2b","false"
"adssnrselection2-prod-bn2b","false"
"rdspubwuslz2fd014001-prod-by3p","false"
"by3prdapp27-aznodes-prod-by3p","false"
"mzspubwusby1r1-prod-by3p","false"
"indexservelocalselection1-prod-bn2","false"
"isgoldselection3-prod-bn2","false"
"mtprimecluster1-prod-bn2","false"
"ustcreditserviceflighting-prod-bn2","false"
"asg_o365-efficiencypack-ve","true"
"asg_o365-outlookcoral5b2-ppe-ve","false"
"asg_o365-eba1coral4b2-ppe-ve","false"
"asg_o365-fastv2coral10b2-ppe-ve","false"
"asg_o365-graphanalyticsb2-prod-ve","false"
"asg_o365-outlookcoral4b2-ppe-ve","false"
"by1prdstr07-aznodes-prod-sjc04p","false"
"sjc20prdgpc08-aznodes-prod-sjc04p","false"
"by5prdapp27-aznodes-prod-sjc04p","false"
"adssnrglobal-prod-ch01","false"
"adsrnrvalidator-prod-ch01","false"
"adsaes-prod-ch01","false"
"adsss2-prod-ch01","false"
"saaspolarisslaverwebgen5-prod-ch01","false"
"adspegasusmns3-prod-ch01","false"
"indexservedlmodelserve2-prod-ch01","false"
"indexservelocalranking-ppe-ch01","false"
"indexservelocalselection-ppe-ch01","false"
"indexservelocalranking1-prod-ch01","false"
"indexserveselection10-prod-ch01","false"
"tazav2bwfresh-prod-ch01","false"
"indexserverankinglego5-prod-ch01","false"
"indexservedlmodelserve-prod-ch01","false"
"indexserverankinglego4-prod-ch01","false"
"eq-prod-ch01","false"
"indexserveselectiontail2-prod-ch01","false"
"adsaimsnr3-test-ch01","false"
"o365apc06cse-prod-sin02p","false"
"time-prod-sin02p","false"
"afdunallocated-prod-sin02p","false"
"o365apc02haas-prod-sin02p","false"
"cosmosdecommission-test-cy2b","false"
"mwz02prdapp08-aznodes-prod-mwh02p","false"
"ags2-prod-gvx03p","false"
"aadfusionapipubsecaz3fd025001-prod-gvx03p","false"
"aadfusionapipubsecaz3fd005001-prod-gvx03p","false"
"o365adnampr20a004mwh-prod-mw1p","false"
"o365adnampr16a005mwh-prod-mw1p","false"
"o365adnamp102a001mwh-prod-mw1p","false"
